,0,1,grupo_cluster,artistas,musica,id
674,0.6335973562147108,-0.7710593254578624,41,Lifehouse,You And Me,0815caqt2Lytro5EIzMufT
675,-2.377474634687622,-0.9366090210381004,2,Black Eyed Peas,Pump It,6btyEL6NwUa97Nex9cZFvo
676,2.839825242193715,0.21914103109849667,41,Death Cab for Cutie,I Will Follow You into the Dark,3kZC0ZmFWrEHdUCmUqlvgZ
677,-2.1660436717246383,-0.4253148044428174,32,System Of A Down,B.Y.O.B.,0EYOdF5FCkgOJJla8DI2Md
678,-1.0371299198227322,-1.9414744637323442,41,The All-American Rejects,Move Along,2l57cfmCnOkwNX1tky02n1
679,-0.15792228336658334,-1.3032306325060907,2,Little Big Town,Boondocks,3duP6mBVDsHM8ioN7o7dAK
680,-1.0504680002296778,-1.4185765624816864,41,Seether,Remedy,5ynxx6zC4dgzsMHLYQ04Dc
681,-0.17810188432612842,0.8402121729247345,41,Jeezy,Soul Survivor,0Ss50OU9tCozI7JIywkv14
682,-0.7980138941377823,-1.2840983895355358,27,Toby Keith,As Good As I Once Was,7G6l2FtQyRhQgYgut2I6i8
683,-0.33693667072319083,0.9119630007023362,36,T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),1lih9AUGlOI2qbAkptdBsr
684,-1.3991962024510816,-1.6584540433124686,41,Disturbed,Stricken,6RJdYpFQwLyNfDc5FbjkgV
685,-1.3662844632829692,-0.4962979406217031,2,The Pussycat Dolls,Don't Cha,1gZ7i4qxXkHZb1r6eioaAP
686,-1.2735036396283717,-1.762568607844676,41,The Offspring,Self Esteem,6EsBn1Md8C5YdbCzvwvZq8
687,-0.35028502048246707,-0.5879872720516123,2,Daryl Hall & John Oates,Rich Girl,5E3P9e1hvjyIOlFyqNB5eD
688,-0.23427429941125347,-1.5208438256864354,41,Craig Morgan,Redneck Yacht Club,4etE2X6t7GmyiuYLIdI8H5
689,-1.48233739214925,-0.895747196141777,41,Gorillaz,DARE,4Hff1IjRbLGeLgFgxvHflk
690,-0.4668900763539849,0.7547644708306692,36,Chris Brown,Run It! (feat. Juelz Santana),7xYnUQigPoIDAMPVK79NEq
691,-0.5467487454444176,-1.069688260130504,41,The Fray,Over My Head (Cable Car),1N62wozuHCvczCkY4QidpP
692,-0.6463496372472366,-1.192621946773614,41,Foo Fighters,Best of You,5FZxsHWIvUsmSK1IAvm2pp
693,-0.21455145054444216,-1.307807285043873,41,Billy Currington,Must Be Doin' Somethin' Right,6TefPQD0oc88BNALpu4U87
694,1.2288778469031338,-0.3089245997188331,41,Michael Bublé,Feeling Good,3I09LQbHS3NSU46Ly3tPpR
695,-1.8814680870349114,-0.6431762852545724,41,Mudvayne,Happy?,0INUE1K7cEiE8VH63Rv5RJ
696,0.7980803700970164,0.8933233680199977,36,T-Pain,I'm Sprung,0F7rEdewJ6cSLylOZZpDu7
697,-1.823796963563264,1.3465580652296618,34,The Game,Hate It Or Love It,2wGSgTmgSF3xjRrHkTc25R
698,-0.14355856802944783,-0.9753543316887394,2,Slightly Stoopid,Closer to the Sun,1UL8GkVAs6UcWF6BZ3DYZt
699,0.42334229396065426,-0.22025645076656503,2,Aventura,Un Beso,1SaEt8dwTuLDzenUu5BqI6
700,-0.8070500040868248,0.19821294821943275,2,Aventura,Ella Y Yo - Featuring Don Omar,6G4U9avyBNEfP0fAIduev3
701,3.622532251549798,0.4624473920910169,15,Bright Eyes,First Day Of My Life,5OiaAaIMYlCZONyDBxqk4G
702,-2.610676397420996,1.0380149794162103,2,Mike Jones,Still Tippin' (feat. Slim Thug and Paul Wall),59rtiYOPgMEDf3yPEfU2la
703,-1.8979068873374554,1.5157858118059202,7,Eminem,Shake That,0fGh0trRN1xz3s41r7V5ce
704,-1.8153243948830198,1.8197266827161935,34,The Game,How We Do,4PmMVdIFpJTB9WQbmILf4p
705,3.1254764055154025,0.5688444995673031,2,Tally Hall,Hidden In the Sand,0RjG5JmdOWXAR68dGlKBA5
706,-1.5268200691158782,-1.8429139795220115,41,Nickelback,Animals,3rjM7GhxdVq1YySsHBs21i
707,-1.3207645855259318,-0.99891206715302,41,The Pussycat Dolls,Buttons,3BxWKCI06eQ5Od8TY2JBeA
708,1.8793429198720983,-0.7807874121098939,41,Brad Paisley,She's Everything,3dAgQFdruU8ufWc5GE05xC
709,-1.6099669973972424,1.3421481801634212,2,50 Cent,Just A Lil Bit,4nva9EpKntUTs6CRSGBCn9
710,-0.5965799116020513,-1.470284629338157,41,Nickelback,Far Away,0ADZ5dmXhlfzjMw6lefoPl
711,-0.17781705746504142,-0.996414769673442,41,Joe Nichols,Tequila Makes Her Clothes Fall Off,6IC6VhpV7D8T1t037Atqpu
712,-1.2936994919601288,-0.11664193553951017,41,Panic! At The Disco,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,5eB7w8UZJKjL5XmnC6Pctg
713,-1.0758893627100639,-2.0022310078945087,41,Avenged Sevenfold,Bat Country,3sHH7lklbfpcraDDvYnjo7
714,0.5173368108558942,-0.09977110102820289,2,Jack Johnson,"Sitting, Waiting, Wishing",5eWOsyHHic4vJP3LjTVhqv
715,-1.187140369849789,-0.12484465294417565,2,Black Eyed Peas,My Humps,19JdbdEwQI7bCxefMokZO8
716,-1.8125488229725941,1.0686175344266173,36,Kanye West,Touch The Sky,2dxjKgT0li4qBI3QwuN9Ih
717,-1.2253901922567756,-1.9334423609153282,41,Dropkick Murphys,I'm Shipping Up To Boston,7rSERmjAT38lC5QhJ8hnQc
718,-0.9994281226159706,-1.3552570962804031,41,Coheed and Cambria,Welcome Home,42GP0xKtkolBnmqQRvSllO
719,2.1147965540235285,0.2066932953415686,41,Michael Bublé,Home,4wLZ4zPM9c4oe1VV8ejdWV
720,0.6257126484750731,-0.8510989826346342,41,Craig Morgan,That's What I Love About Sunday,1fmi1hOBtH8xfUiWz4LVtE
721,1.799456067864295,-0.6151738950021116,2,Alabama,Dixieland Delight - Single Edit,1hh3iFX5vVsiD9LMwUlQeh
722,-0.2671366311319855,-0.891394810956555,32,System Of A Down,Lonely Day,1VNWaY3uNfoeWqb5U8x2QX
723,-2.143627684044946,0.9917989275490959,2,Missy Elliott,Lose Control (feat. Ciara & Fat Man Scoop),0UaMYEvWZi0ZqiDOoHU3YI
724,-1.6135035102498192,-1.0859851310047721,41,Gorillaz,Dirty Harry,2bfGNzdiRa1jXZRdfssSzR
725,0.15026381990031473,-0.5492206329131528,2,The Pussycat Dolls,Stickwitu,4NjR63Up0uMkQBlKvlZd1l
726,-1.1146418065754693,-0.8763918481629942,2,Mary J. Blige,Be Without You - Kendu Mix,2YegxR5As7BeQuVp2U6pek
727,-0.5202481159729935,0.44787020226813773,36,Pretty Ricky,Grind With Me,3B7i9OKRRmIsSBHEbJz58Y
728,-0.463470503649038,-0.2987956353669493,2,Tally Hall,The Bidding,0HBrtXJohbIW4IhPZ50GmH
729,-2.0405354870994974,-0.3877705870045017,2,Three 6 Mafia,"Stay Fly (feat. Young Buck, Eightball & MJG)",5MYFw4T2gy52pOGBN4EYHS
730,-0.2394203117819741,-0.21044138607467142,2,Bow Wow,Like You (feat. Ciara),3jEqrIfwKO0M8ALu3TGilF
731,-1.6225698713667087,-1.6220079051657312,41,The Offspring,Come Out And Play (Keep ‘Em Separated),0Yb5Kfpf3boElZNa61wPdJ
732,-0.8609075869473385,-1.6669421350972187,41,Nine Inch Nails,The Hand That Feeds,5ugzDiilhy6ILKmKfhEzd7
733,-0.3784149792479868,-0.6353579997578205,2,Mariah Carey,Shake It Off,4VKnkoNNM6yTb4cXXX3wqD
734,-0.22616810645472915,-0.01171462230141463,36,Chris Brown,Say Goodbye,5F7IJrXD6Fa3EmqoYE0gU4
735,-1.591547033752214,-1.2935650564364924,41,Mindless Self Indulgence,Shut Me Up,3oZUlZMXkj51AyYG8lGaE7
736,-1.6895800912388408,-0.3460693536549266,41,Korn,Twisted Transistor,77VW8u6inET54YAKN1RSnd
737,-0.29549288917471517,-1.747545844289014,32,System Of A Down,Hypnotize,6oO7WMjD6kEvCITLbVj0mu
738,-0.9861570324260741,-1.8462922296605908,41,Nickelback,Photograph,3hb2ScEVkGchcAQqrPLP0R
739,-2.041583139861229,1.2768824059449844,2,50 Cent,Disco Inferno,69bHJ9qs5FrUJbKP8xU8uZ
740,-0.44414483928540205,-1.4434003379529825,41,Death Cab for Cutie,Soul Meets Body,5yc59J3MR3tVDPTOgwgRI5
741,3.1102191885620383,0.817424772558998,36,John Legend,Ordinary People,2ZA4uMlSZjaoWGFqP1tsLI
742,0.09550622029210656,-1.3040979852817416,41,Staind,Right Here,6S7mmHgyWOG6pIYuL4YrfQ
743,-2.284111221220816,0.4092446313964697,2,Calle 13,Atrévete-Te-Te,1q8NdCAQ9QUjpYiqzdd3mv
744,0.1987319069128189,-1.6248352942035438,41,The All-American Rejects,It Ends Tonight,1FMHNVeJ9s1x1l1WlaRs2I
745,0.028362033003211336,-1.6249274493537227,44,Audioslave,Doesn't Remind Me,0o995gJCGebaza0LWybToU
746,-1.2720779572729615,-1.3860494399622254,41,Mindless Self Indulgence,What Do They Know?,5abubE0dYFaEPDeM2sZ4TY
747,-2.356064300039226,0.9847042548257717,7,Eminem,When I'm Gone,2lRI7n5b9jlPYsEpRuots6
748,-1.1019193145988022,1.4163557682424832,36,Kanye West,Heard 'Em Say,6yIjtVtnOBeC8SwdVHzAuF
749,-0.8356873834249864,0.47800116401190124,2,Brandy,"I Wanna Be Down (feat. Queen Latifah, Yo-Yo & MC Lyte) - Remix",3OZs6tgXsBmb3TWPn07YCF
750,0.31146428971824036,-0.8220228354252056,41,The Fray,Look After You,5l6hpyTGBK0LAAxgPnqTQL
751,1.5292325541685918,-0.7525721909033866,41,Carrie Underwood,"Jesus, Take the Wheel",3lec3CzDPAxsZokPph5w87
752,-1.1546262820194415,-0.6737675586875437,12,Shakira,La Tortura (feat. Alejandro Sanz),5BSclXJTa9B0iURhUjZo50
753,-0.6510794132234371,-1.3665703459001253,41,Panic! At The Disco,"Build God, Then We'll Talk",4rstj4vgkFq49R2VV0fbxX
754,-0.20926583767713297,-1.481329475411828,25,Jason Aldean,Amarillo Sky,0axUHkhMMY0YSC1jFBVWqv
755,2.0462491879101883,0.315344374071759,2,Jack Johnson,Do You Remember,1EZJBB6bvCcrvYRlOyoHuf
756,-1.4992145323255484,-1.7363898377939486,2,Michael Jackson,Thriller - Single Version,20efeySIfZoiSaISGLBbNs
757,-2.0044361736470813,0.5981372305228001,2,Mike Jones,Back Then,5krOROgmf8adn3SJzeKLZy
758,-1.0068904759740354,-1.733962533070541,32,System Of A Down,Radio/Video,41pOIT2t1rvr2Trg1HQChZ
759,-0.802112310528793,-1.5884145465900037,41,Disturbed,Ten Thousand Fists,5hkgrWxkobGtg30I7DsfVu
760,-1.7787651506445854,-1.301172671211855,41,Panic! At The Disco,The Only Difference Between Martyrdom and Suicide Is Press Coverage,4WdopfTdSd0nCLropjhsgH
761,-1.767841769444575,0.09259358767588234,2,Damian Marley,Welcome To Jamrock,22AbXxQbMdVqEz7xJjhccG
762,0.3020978757213442,-1.188866021403298,41,Keyshia Cole,I Should Have Cheated,5tFDgH6do20IXdSoNBAmXK
763,-1.3270557325364511,-1.5698372626952994,41,Panic! At The Disco,But It's Better If You Do,2ZqTtndqAZDRAWw2vgZwQK
764,-0.49088855421536326,-1.5463229052678595,44,Audioslave,Be Yourself,3zwmW1gM4E8FlHXV5nE16u
765,-1.2058664664499017,-1.749096394102188,25,Jason Aldean,Hicktown,0WYbR2GSfl4ehvmLmcpAqi
766,-1.0173980394400937,-1.808992309704093,41,Disturbed,Land of Confusion,4ClGNWLK9vZMBtO0CpnyOE
767,8.1642325884287,1.6314694370668203,15,Jean-Yves Thibaudet,"Dawn - From ""Pride & Prejudice"" Soundtrack",0EHJOhOakEiobXo81vegdy
768,-1.4728137533302226,-1.8219612857579293,41,Miranda Lambert,Kerosene,2yhhcHTfvLC0HzSajGYL0h
769,-1.0095945397867685,-2.0742193235298148,41,Nickelback,Savin' Me,4Gd9PUEuOTOJtbgd4YxLXM
770,-1.753497993734895,-1.055255470326932,32,System Of A Down,Violent Pornography,249Z7XT6mf8B2zuI0RaeS0
771,-0.12730198968580414,-0.729087328388461,2,Madonna,Hung Up,3850dYVgOFIXJh5U4BFEWH
772,-1.0014241586411465,0.8248254293665488,2,Pretty Ricky,Your Body,5y4TDQdYzlT4eoQIPOgNDz
773,0.5680458174523365,-0.3753462001053168,41,Gorillaz,Kids with Guns,0eEgMbSzOHmkOeVuNC3E0k
774,-0.8124469381016384,0.9110457554036716,36,Kanye West,Hey Mama,46OFHBw45fNi7QNjSetITR
775,-0.08351320534836844,-0.933452750035475,41,Coldplay,Speed of Sound,7clUVcSOtkNWa58Gw5RfD4
776,3.2499156552382984,-0.02966703252936368,2,John Prine,Clay Pigeons,5UDoMj8EIEXrQ4N0UR0nos
777,-1.4748839264080627,-1.967873090763945,41,Fall Out Boy,"A Little Less Sixteen Candles, A Little More ""Touch Me""",4pmU8AtVu9qU40Xd9zjEfA
778,-0.8116623927486913,-1.746318216584763,41,Nickelback,If Everyone Cared,44w63XqGr3sATAzOnOySgF
779,-0.6391539490812977,-1.8059639247161183,30,Kenny Chesney,Summertime,3cE5ltZFHmBpiS77itKaOM
780,-1.080816112535063,1.7772216174219333,2,Ying Yang Twins,Wait (The Whisper Song),5Y78yINSOCW6xbOfGWNBg4
781,-0.4427912645686321,-0.5744084151527906,2,Aventura,La Boda,2jQeX1fMZo5z82w3BviN5x
782,0.07649047772633656,-1.1991239637246693,2,The Mountain Goats,This Year,2M1Qc1mGSI1IYtmJzQtfPq
783,-0.8924109864893692,-2.483493067946125,41,Avenged Sevenfold,Beast and the Harlot,6FVYwnVrnAEIRnY3bHJb46
784,2.417128293491517,-0.13347837086262032,15,Sufjan Stevens,Chicago,7Bo0xLcXWx3pdhqwthqGaz
785,-1.0270423120888186,-1.264173048818148,2,Reik,Noviembre Sin Ti,63EzbC00mdZurdZzRcO4w3
786,-0.9246779428660274,-0.30150851170142917,2,Bow Wow,Let Me Hold You (feat. Omarion),1oNToERLIN71YCPLbRIQGQ
787,-0.8798839850647917,-0.8319080071571416,2,Slightly Stoopid,This Joint,6wxGZ8D8lAuJpocaTAVVyL
788,-0.5645244476492981,-1.7662692296097207,41,Rob Thomas,Ever the Same,02acUMylPHMjJ9miDc9b38
789,-0.3420260553990351,-1.783197011394007,30,Kenny Chesney,Beer In Mexico,5pgmgHNxiq9w9XuthMKzJS
790,-1.1852499528988678,-0.02213301466758922,2,Wisin & Yandel,Noche De Sexo,4kAtRwNRLMKuoCbxMSxUGI
791,-1.1005710331546878,-2.0547996034094984,41,Nickelback,Next Contestant,3nCqvNZj68zVlT3Dy7fJ3b
792,-1.8490833400682638,-0.27074176901009955,2,Daddy Yankee,Rompe,4Xtlw8oXkIOvzV7crUBKeZ
793,-1.8958334197533184,1.1629236572658461,2,Fat Joe,"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",2uiEqPjMmIJXOKplzsEASP
794,-0.25657830561879713,-0.8846168032177363,2,Jack Johnson,Good People,4eLn7z31zqzEdlKSgesohf
795,-1.1866647851560228,-1.7973718741183113,32,System Of A Down,Question!,6y2DHyCYf6azhUfXmnuH6w
796,-1.2652538544958098,-1.7171260181036199,41,Paramore,Pressure,7mG2RbhyzGsjpQOz568d39
797,0.44347740867547397,-1.4836286479226817,32,System Of A Down,Lost In Hollywood,0GrHWVTDsaWcD4nrCGr7VE
798,-1.7629325412568102,0.6733310481154339,36,Lil Wayne,Hustler Musik,2334WaCjswLcRIRgTTPWaZ
799,0.5976847685129199,-1.74119262760741,41,Casting Crowns,Praise You In This Storm,4Zyf0pjpdBBIfp4oax9PG5
800,-0.26641096452047724,-0.13039706374531423,2,Tally Hall,Ruler of Everything,3vFZheR74pxUkzxqhXTZ2X
801,-0.7251479950954538,-0.25359252048644915,2,Diddy,I Need a Girl (Pt. 1) [feat. Usher & Loon],7lVNTXkI3cHFvcXiI8damb
802,-0.3807136695478659,-0.9520972527362733,2,Reik,Yo Quisiera,1neSvFc8QotDXOJtXY7b8M
803,2.2261496566316485,-0.4619494792729013,41,Brad Paisley,When I Get Where I'm Going,3VLCtStwYsAL4LKZgeUvy3
804,0.1342931430809597,-1.5084633568406294,2,Los Rehenes,Limosnero De Cariño,12wge7SE8mvrJRPvgH5Jw6
805,-1.4899011494144483,0.9058900390866083,46,The Notorious B.I.G.,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",4GIsskMpViPkt0uzPJTJSp
806,-0.5019013380108843,-1.3398420744949306,41,Panic! At The Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",4xSVkbqCz1xaevkjP8xXL5
807,0.47746759267307837,-0.43509758373712504,41,Snow Patrol,Chasing Cars,11bD1JtSjlIgKgZG2134DZ
808,-1.7328179803967574,-0.8749489419640982,2,Nelly Furtado,Promiscuous,47aQT2aV12TyilaoYi1NiD
809,-1.255152643393487,-1.1908528399139917,41,My Chemical Romance,Teenagers,7j31rVgGX9Q2blT92VBEA0
810,-0.1736991601842712,-1.4504641040373993,41,My Chemical Romance,Welcome to the Black Parade,5wQnmLuC1W7ATsArWACrgW
811,0.02478478882646582,0.2569317352289494,2,Jack Johnson,Upside Down,6shRGWCtBUOPFLFTTqXZIC
812,-2.039180286299368,1.7441213499072061,2,Fergie,Fergalicious,1D066zixBwqFYqBhKgdPzp
813,-1.0017114361078743,-1.3474531200049857,38,Three Days Grace,Animal I Have Become,56sk7jBpZV0CD31G9hEU3b
814,-0.3388793954615557,-0.9110249297018798,4,Rascal Flatts,What Hurts The Most,4bVuIlGQBMWS7vIhcx8Ae4
815,-0.024680122435239503,0.4176144922984638,41,Ne-Yo,So Sick,6brl7bwOHmGFkNw3MBqssT
816,-1.860989198660847,0.6842910607980781,36,Akon,Smack That,2kQuhkFX7uSVepCD3h29g5
817,-0.8890619405535134,-1.450663003575862,29,Breaking Benjamin,The Diary of Jane - Single Version,0faXHILILebCGnJBPU6KJJ
818,-1.1055225376627187,-1.4029594712763291,4,Rascal Flatts,Life is a Highway,2Fs18NaCDuluPG1DHGw1XG
819,-0.8235139831873234,-1.5011374097772996,41,Red Hot Chili Peppers,Snow (Hey Oh),2aibwv5hGXSgw7Yru8IYTO
820,-1.081324471792431,-1.3274563683402132,41,The Killers,When You Were Young,70wYA8oYHoMzhRRkARoMhU
821,3.272849435459629,1.1479006169256016,15,Bing Crosby,Do You Hear What I Hear? - Remastered 2006,5aDoUmxBsbdpS16alksb5Z
822,1.3761479278939646,0.4919012723809074,41,John Mayer,Slow Dancing in a Burning Room,2jdAk8ATWIL3dwT47XpRfu
823,2.8752387081637374,1.0960487365704301,15,Bing Crosby,Winter Wonderland - Remastered 2006,2IuUMx3uxxJAHcH41aYtn0
824,-1.3920904339535638,-1.5380975932222622,41,Red Hot Chili Peppers,Dani California,10Nmj3JCNoMeBQ87uw5j8k
825,-1.882194306487705,1.010927010594409,2,Justin Timberlake,SexyBack (feat. Timbaland),0O45fw2L5vsWpdsOdXwNAR
826,-1.4104702761212187,1.1467973973068903,2,Fergie,Glamorous,4KTtYhxFtFL7mBwnjkKfLm
827,-1.2381069356944792,-0.9481186209679443,38,Three Days Grace,Riot,1Q2fYlSdwuutWj3QplhY9q
828,1.6793390919192186,0.5238727662473707,41,John Mayer,Gravity,3SktMqZmo3M9zbB7oKMIF7
829,-0.5870106419444543,-0.7169224428706713,41,John Mayer,Waiting On the World to Change,5imShWWzwqfAJ9gXFpGAQh
830,-1.3180237268893442,-1.0961882349564138,41,Gwen Stefani,The Sweet Escape,66ZcOcouenzZEnzTJvoFmH
831,-0.3839580250576176,-0.5263371804319219,2,Josh Turner,Your Man,1WzAeadSKJhqykZFbJNmQv
832,-1.258191754192863,-1.424077152263917,41,Rodney Atkins,Watching You,5OusUgzHz6Ulb3GZT7WUo5
833,-0.3765468176094339,0.18597003285377084,36,Fergie,Big Girls Don't Cry (Personal),3Q4WeJmzxuDpzMu9QjQqbM
834,-0.43703019135060817,0.8338470615695465,36,Akon,I Wanna Love You,4xAk8Lw82G3YoVSOdVAsBx
835,-0.28649992410182595,-0.4391126539862019,11,Taylor Swift,Our Song,15DeqWWQB4dcEWzJg15VrN
836,-0.8089131040561394,-2.15505062215868,41,AFI,Miss Murder,0Ti2dlF2xLjXblvdU5fCxM
837,-0.4830285291604374,-1.1474870591754602,38,Three Days Grace,Never Too Late,3HE50TVRquwXe9yv2HFoNL
838,-0.4454285055442279,0.5184045636267509,41,Akon,Don't Matter,7I6DceMT3utDOHjcYCbrr4
839,-0.3953004544859779,-1.0063205975389546,41,Craig Morgan,International Harvester,0Ta3jOf8m9yCSWMVwd8Qlf
840,-0.7752476228751642,-1.8293431873036945,41,Taking Back Sunday,MakeDamnSure,6fx1fKIs5e0pBL5FpdC7RB
841,-0.7989984467736906,-1.1219073360294318,41,My Chemical Romance,Famous Last Words,2d6m2F4I7wCuAKtSsdhh83
842,-0.6364925781660982,-0.9843792194559987,41,Stone Sour,Through Glass,5NeIONQWJ25uPylJBJiO4c
843,-0.27041566193122707,-1.395797757722236,4,Rascal Flatts,My Wish,6Gfmj0HbpvxTdW0sdlzTDU
844,-0.5145590842863205,-1.5350660269909797,38,Three Days Grace,Pain,5PZ2cqh9Yem2g6cTSOLllz
845,-1.3841661268743204,-0.07483537442753573,2,Justin Timberlake,My Love (feat. T.I.),4NeOWqHmlrGRuBvsLJC9rL
846,-2.459790410849795,0.7808697107999307,36,Tech N9ne,Caribou Lou,0I0wn4G67txQwENcmRH3d6
847,-0.6694760764991222,0.010533027371255532,41,Amy Winehouse,Back To Black,30FURVTCpbKyykjSEQzGkH
848,-1.215046954018006,-1.9879126491075012,41,Rise Against,Prayer Of The Refugee,4OSbctVD37ycS0H3rwRm72
849,1.2589339166087694,0.39318470937434674,2,Johnny Cash,God's Gonna Cut You Down,6RFkVsPmrM4pzlDkFswwJl
850,3.266135580391225,1.1057419734547216,15,Bing Crosby,The Little Drummer Boy - Remastered 2006,0pAT3JUEjIiqUkwxE0vbBQ
851,-0.854919506311852,-2.2346694888680845,41,Killswitch Engage,My Curse,6zKF4293k44ItKWJJgrhXv
852,1.0228581282176636,-0.6884067886062865,41,TOOL,The Pot,1lATXTBJDHwawvT1UfxWu3
853,-1.1585572358572636,0.0027781218832984515,2,Bow Wow,Shortie Like Mine (feat. Chris Brown & Johntá Austin),6oUGAx0vkBcnGzYkvw0ZsA
854,-1.3219767118982988,1.0398944642171826,36,Rick Ross,Hustlin',3hQCHzkE5oSA3F1xM8bpcM
855,-0.7081758272384179,-1.313031151135682,41,Josh Turner,Would You Go With Me,1KhrAWvLIjRlQIJtSTgvsi
856,0.8918941532662119,-0.005133155433964275,11,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,7zMcNqs55Mxer82bvZFkpg
857,-1.237888220537376,-1.355281137368687,41,Muse,Supermassive Black Hole,3lPr8ghNDBLc2uZovNyLs9
858,1.760836209146688,-0.4540752992643538,41,Sugarland,Stay,0jn2XqaHliEpWd04ZykIHy
859,0.26770525060373523,-0.883723409026913,2,George Strait,Give It Away,1qHRFZE8qykNXYZadzmi1m
860,0.8406762167586673,-1.5326206133191649,41,Silversun Pickups,Lazy Eye,1aDLUzCyYpRXgrjwUWzV2X
861,-0.8258186961257121,-0.7638235334853892,41,My Chemical Romance,Mama,0Zh3tKIphLOvQux4dA6PFZ
862,-0.8250333866248516,-1.177848362037038,41,Amy Winehouse,Rehab,1L5tZi0izXsi5Kk5OJf4W0
863,-0.7666095971244714,-1.8634805905626894,41,Flyleaf,All Around Me,1zN6ynJG4PdR61YWv4PQ3Y
864,-1.0827221806343617,-0.9179768271647769,11,Taylor Swift,Picture To Burn,32mVHdy0bi1XKgr0ajsBlG
865,-0.9439050977710869,-1.1763492169419596,41,Arctic Monkeys,When The Sun Goes Down,0ZRrJTPXDToRJ2iLo9oLrW
866,-1.0964188413777212,0.06529814968390701,2,T.I.,What You Know,0CAJdthKDdRjB2h8YOguN6
867,-1.3882840423266944,1.5219440539211182,2,Fergie,London Bridge,7jRoWfRlLnGYEIEn4t4kbq
868,-1.6220517461851978,1.3218416403236926,2,Boosie Badazz,Set It Off,6Efmq0wDgijxWFdBkzIOvb
869,-0.89469142306194,-0.48196435644562546,16,Rihanna,SOS,30cSNer6TV8x2utjULVeQ5
870,-1.0363881442557759,-0.9774190057219331,41,Amy Winehouse,You Know I'm No Good,4zQuwW24dweWcaX0fEJkP2
871,-0.7121502514549322,-0.3771025662008413,2,Aventura,Los Infieles,0HDHY6RSHHG2ZTE0cMT4GJ
872,-1.5027137453803578,-0.7846784607456573,41,My Chemical Romance,Dead!,0uukw2CgEIApv4IWAjXrBC
873,-0.32427543090698824,-1.649513988567709,41,My Chemical Romance,I Don't Love You,4RAOI1etsgbh5NP3T5R8rN
874,-1.044903179190341,-1.3140904685771393,41,Bullet For My Valentine,Tears Don't Fall,1kdiiFGX1Htx0aVZYaDwEJ
875,4.233616865310771,0.8621068034098028,15,Bing Crosby,What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,6OJdXv1Q5OdLgYolFEunJ4
876,-0.6644615761525636,-1.7907996083975124,29,Breaking Benjamin,Breath,4JXfNOePhdgMOI7KZ1L25U
877,-0.8184928060684662,-1.06627947071324,41,The Kooks,Naive,2RUhtNBh43RtSg0WBPPq3m
878,-1.1470316785807317,-1.8192337850330353,41,Boys Like Girls,The Great Escape,56Tl3UgyZTqfZtvFNS31wm
879,1.225201642591741,-0.06046305946548812,11,Taylor Swift,Tim McGraw,0Om9WAB5RS09L80DyOfTNa
880,-0.40379771497669154,-1.070586929602269,41,Casey Donahew,White Trash Story,6h0FOQxhnq0iqVsf0I9WsZ
881,1.2714396564513606,0.7396670205529626,16,Rihanna,Unfaithful,13xxBnXOuiBxVxJI458B0i
882,-1.4201111469824999,-0.24892409642104285,2,Don Omar,Bandoleros,4BxzNZpcm1j3JczZzGNe2k
883,-1.2533345663990474,-2.076919854288876,41,Killswitch Engage,Holy Diver,3a9urnht8HvfFzPwd0ipx6
884,4.043014384550538,0.6321010615135995,15,Bing Crosby,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Medley / Remastered 2006,4BgkhT5HythXhIBqU2WvhX
885,-0.6804307887660361,-1.4482217147633196,29,Breaking Benjamin,Dance With The Devil,10ASBwZsp7oUUDsJEYz3uS
886,-0.8727792344277381,-1.786227930456957,41,Daughtry,It's Not Over,234RqTZmnDTnxWlVciXHLD
887,-0.5014114359255075,-0.8842087900784817,2,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),3pD0f7hSJg2XdQ6udw5Tey
888,-1.5300696070292366,-1.7707377131939623,41,Skillet,Comatose,5pRElcsPZrgZXkoON2o5Go
889,-1.271380108764394,2.0830283123705087,36,E-40,U and Dat (feat. T. Pain & Kandi Girl),7g7M96UGiA7OR79H86gV4m
890,2.48666419293276,0.826506887546557,2,Joan Sebastian,Eso Y Más,7HW5tUjaKxBUamSi7nnzPt
891,0.9671633061910018,-0.36538979264570826,41,Camila,Todo Cambió,4OyzSXRSadNQt5EMwASdap
892,-1.1109012939324967,-1.854439138878752,38,Three Days Grace,Time of Dying,7piw04hPQZ1OHZ9Fq9JOXR
893,-0.5062461456409666,-1.5920288152016626,41,The Strokes,You Only Live Once,4fPBB44eDH71YohayI4eKV
894,-2.320055765914109,0.5786948473958539,36,Tech N9ne,Riot Maker,6nU5YHmm88HuVfpegW74p7
895,-2.106108479742389,-1.0751058455709561,41,Bowling For Soup,High School Never Ends - Main Version - Explicit,1bhjMY5O0ZjB41OHcdRH0a
